,Team Name,Year,Assists Per Game,Turnovers Per Game,Personal Fouls Per Game,Steals Per Game,Free-Throw Percentage,Field-Goal Percentage,Three-Point Field-Goal Percentage,Turnover Margin,Blocked Shots Per Game,Scoring Margin,Won-Lost Percentage,Three Pt FG Defense,Scoring Offense,Scoring Defense,Three-Point Field Goals Per Game,Rebound Margin,Field-Goal Percentage Defense,Qualified
2529,The Citadel,2018,16.5,14.9,20,9.4,70.6,41.4,34.1,2,3.1,-5.6,34.4,36.3,82.5,88.1,12.1,-6.2,48,No
2530,Davidson,2016,15.1,10.2,21,4.7,76.1,44.2,35.5,1.3,3.1,1,60.6,34.7,79,78.1,9.6,-4.2,45.9,No
2531,Davidson,2017,15.6,12.2,14,5.1,75.3,43.7,34.1,-0.3,3.3,2.2,53.1,38.1,73.8,71.6,9.1,-0.6,43.2,No
2532,Davidson,2018,16.7,9.5,9,4.7,79.8,48,38.9,1.1,2,8.5,63.6,35,76.3,67.9,10.7,1.1,43.9,Yes
2533,Davidson,2010,15.3,13.6,16,4.5,67.7,42.8,36.5,-1.2,3.6,1.7,51.6,37.1,71,69.3,9,3.5,43.6,No
2534,Davidson,2011,12.9,14.1,25,4.9,73.3,43.4,34.4,-1.2,3,3.8,54.5,33.4,72.5,68.7,7.8,4.2,43.3,No
2535,Davidson,2012,13.8,11.8,21,5.6,76.2,44.6,33.6,0.6,3.5,10.1,75.8,34.1,77.9,67.8,7.7,6.4,42.7,Yes
2536,Davidson,2013,13.9,10.9,8,5.6,79.5,46.2,36.9,1.3,3,11.2,76.5,32.5,73.2,62.1,7.5,2,40.9,Yes
2538,Davidson,2015,17.1,9.5,13,5.3,70.5,46.7,39.1,2.1,2.9,9.6,75,30.3,79,69.4,10.7,0.4,44.3,Yes
2539,Mississippi Val.,2016,10.7,13.4,13,6.9,69.3,38.8,30.3,0.7,2.3,-11.7,22.9,30.3,65.5,77.3,5.1,-6.7,45.2,No
2540,Mississippi Val.,2017,11.7,14.4,7,6.8,65,42.1,34.3,-0.1,1.9,-13.5,21.9,38.1,69.8,83.3,5.4,-4.4,49,No
2541,Mississippi Val.,2018,10.2,13.2,10,5.8,67.5,38.3,30.1,0.8,1.8,-13.3,12.5,36.8,64.8,78.1,5.3,-4.3,47.3,No
2542,Mississippi Val.,2010,12.2,17.3,26,7.8,63.6,40.9,32.1,-1.9,2.6,-8.1,28.1,34.3,64.3,72.3,6.3,-1.9,45.3,No
2543,Mississippi Val.,2011,12.3,17.3,15,7.1,66.5,40.5,32.4,-2.3,2.8,-6.5,40.6,32,68.3,74.8,6.4,0.2,43.5,No
2544,Mississippi Val.,2012,13.3,14.6,24,8.8,64.4,40.1,32.4,2,2.6,-0.4,61.8,38.1,68.6,69,7.4,-0.7,43.3,No
2545,Mississippi Val.,2013,9.7,15.3,14,7.1,64.8,37,30.3,0.5,2.5,-10.9,17.9,35.4,63,73.9,6,-5.9,46.6,No
2547,Mississippi Val.,2015,10.6,15,11,7.5,65.4,38.6,30.3,-0.1,1.2,-16.2,18.8,35.5,63.9,80.1,4.9,-8.6,48.4,No
2548,Northwestern St.,2016,15.5,14.5,10,6.2,76.6,45.6,35.8,-0.6,3.2,-6.8,28.6,34.9,79.4,86.2,7.4,-6.5,48.4,No
2549,Northwestern St.,2017,14,15.1,10,6.8,69,44.2,36.6,-0.5,2.7,-3.3,44.8,37.6,76,79.3,7,-0.5,47,No
2550,Northwestern St.,2018,9.6,17.1,11,6.2,61.1,41.2,27.9,-3.2,4.2,-13.7,13.8,36.9,64.4,78.1,4.3,-1.6,46.7,No
2551,Northwestern St.,2010,12.5,16.8,27,7.9,60.9,43.4,34.7,-0.3,4.9,-5.1,34.5,34.8,75.4,80.4,6.3,-3.9,44.6,No
2552,Northwestern St.,2011,13.3,16.9,18,9.2,63.7,44.3,34.5,1.9,7,-0.6,56.3,38.3,76.9,77.6,6.6,-3.6,43.7,No
2553,Northwestern St.,2012,13.1,14.7,4,8.8,61,42.6,30.9,1.9,6.5,0.6,50,32.9,70.6,70,6,-4,42.8,No
2554,Northwestern St.,2013,15.3,14,9,9.6,68.6,45.8,31.4,2.7,4.7,8.6,71.9,32.8,80,71.4,5.9,-0.1,42.6,No
2556,Northwestern St.,2015,15.9,12.3,6,7.6,74.9,46.1,35.7,3.2,4.5,1,59.4,38.9,84,83,8.3,-5.7,47.3,No
2557,Penn St.,2016,10.1,11.3,16,5.2,69.6,40.7,31.7,0.5,4.4,-3.8,50,36.6,65.8,69.6,6.6,-1.3,42.4,No
2558,Penn St.,2017,13.7,13,10,6.8,74.5,41.4,33.9,1.7,5.5,-1,45.5,36.3,71.7,72.7,7,-3.4,43,No
2559,Penn St.,2018,13.9,11.8,12,7.2,70.2,46.1,38.7,1.5,4.9,8.1,66.7,34.2,74.7,66.7,7.5,2.6,42.5,No
2560,Penn St.,2010,13.2,11.6,10,4.6,70.7,43.6,34.3,-1.5,1.7,0.3,35.5,36.3,64.9,64.7,6.7,3.2,43.6,No
2561,Penn St.,2011,12.1,10.5,8,4.4,72.4,43.9,33.9,0.3,2.4,0.5,55.9,36.5,63.1,62.5,6.4,1.3,44,No
2562,Penn St.,2012,10.8,12.2,19,6.8,68.6,39.3,31.1,1.5,2.4,-4,37.5,38.2,61.8,65.8,6.3,1.9,43.4,No
2563,Penn St.,2013,9.8,12.3,27,5.3,69.6,39.5,29.6,-0.9,3.2,-6.6,32.3,34.4,61.6,68.2,5,1.4,42.8,No
2565,Penn St.,2015,9.9,12.2,15,6.1,69.5,42,33.4,-0.3,4.1,0.7,52.9,32.6,66.9,66.2,6.7,-0.4,39.9,No
2567,Detroit,2011,12.3,15.7,16,7.6,68.7,46.3,35.2,-1.4,5,1.9,51.5,33.3,74.5,72.6,5.1,3.4,42.7,No
2569,Detroit,2013,14.6,10.9,14,8.3,72.9,45.6,34.1,5.5,3.4,6.9,60.6,37.2,77.8,70.9,7.1,-0.8,46.5,No
2571,Detroit,2015,13.5,13.2,12,7.7,68.3,44.5,38.4,1.8,3.4,0,45.5,34,70.7,70.8,7,-0.2,44.9,No
2572,Bowling Green,2016,11.7,12.6,6,6.1,65.7,44.4,36.1,-0.8,3.3,-1.7,47.1,37.3,70.6,72.3,6,0.9,43.1,No
2573,Bowling Green,2017,12.2,12.8,14,6.9,66.7,42.5,34.2,2,2.7,-3.1,40.6,34.2,73.6,76.7,6.9,-1.8,46.4,No
2574,Bowling Green,2018,13.3,12.8,11,5.9,73.2,42.1,34.9,-0.1,2.6,-1.9,50,36.8,75.9,77.8,7.5,1.8,45.8,No
2580,Bowling Green,2015,12.3,11.7,13,6.6,71.4,43.1,33.7,0.8,3.7,3.6,63.6,33,66.5,62.9,6.6,1.4,41.3,No
2581,Nebraska,2016,11.7,11.8,11,7.4,73,44.7,34.7,1.6,3.3,3.3,47.1,36.6,72.2,69,6.5,2,43.8,No
2582,Nebraska,2017,11.4,13.3,13,6.8,71,41.6,32,0.4,3.7,-3.1,38.7,39.9,69.9,73,5.8,2,44.7,No
2583,Nebraska,2018,13.5,11,11,6.1,71.8,43,34.6,1.6,5.5,3.7,66.7,32.2,72.3,68.6,7,-2,42.3,No
2584,Nebraska,2010,14.3,12.6,11,6.8,67.4,44,39.7,1.4,2.8,0.8,45.5,37.3,66.5,65.7,6.6,-0.3,43.1,No
2585,Nebraska,2011,13,13.5,8,6.5,70.2,46.1,31.4,-0.3,3.6,5.9,59.4,33.6,66.4,60.5,5.1,3.6,38.9,No
2586,Nebraska,2012,12.7,13.3,10,6.6,76.7,42.7,32.4,-0.8,2.6,-4.7,40,36.6,60.9,65.6,6.5,-1,45.4,No
2587,Nebraska,2013,9.8,10.7,14,5.1,69.2,40.7,30.7,0.5,3.1,-5.2,45.5,33.4,58.3,63.5,5,-3.6,43.4,No
2589,Nebraska,2015,10.2,12.5,11,6.2,70.7,41.2,28.4,0.8,2.9,-1.7,41.9,33.4,61.5,63.1,5.2,-2,40.4,No
2590,Portland St.,2016,17,12.6,14,8.5,65.9,47.7,32.2,1.6,3.6,0,41.9,37.8,77.7,77.7,5.4,-1.1,46.6,No
2591,Portland St.,2017,15.8,12.1,16,9.9,65.8,48.2,34.1,4.9,2.6,3.5,48.4,36.9,85.3,81.8,7.7,-3.5,48.1,No
2592,Portland St.,2018,16.1,12.7,30,9.8,70.4,44.3,34,5.4,3.5,5.9,58.8,36.7,85.2,79.4,8.8,1.3,47.5,No
2593,Portland St.,2010,13.3,13.5,22,6.3,71.7,47.7,37.4,-0.2,4,-1.3,40.6,39.5,78,79.3,8.1,-2.8,48.5,No
2594,Portland St.,2011,13,12.5,7,6,72.6,43.9,35.2,0.8,2.3,-2,46.7,34.7,72.3,74.3,7,-3.4,47.4,No
2595,Portland St.,2012,11.6,13.5,13,5.3,73.7,48.3,34.8,-2.1,2.8,2.9,53.1,33.5,76.2,73.3,5.8,3,45.5,No
2596,Portland St.,2013,13.1,12,3,5.5,74.3,45.5,37.7,-0.3,2.4,-3.9,28.6,37.3,68.9,72.8,5.4,-1.4,48.4,No
2598,Portland St.,2015,13.1,11.2,12,6.3,74.2,44,38.1,1.2,4,-0.5,51.7,38.3,71.8,72.3,6.7,-3.2,45.5,No
2599,Georgia Tech,2016,13.5,11.2,10,4.4,72.2,44.9,35.7,-1.4,4.2,2.5,58.3,32,73.2,70.7,5.9,7.4,44.2,No
2600,Georgia Tech,2017,15.4,13.4,5,6.6,68.2,43.8,33.1,-0.3,6,0.6,56.8,33,67.5,66.8,4.6,-0.4,39.8,No
2601,Georgia Tech,2018,12.8,12.8,15,6.9,71.3,42.5,31.8,-0.3,5.3,-2.2,40.6,37.9,65.7,67.8,4.9,0.1,42.9,No
2602,Georgia Tech,2010,14.1,16.4,10,8,65.7,45.9,36.3,-1.2,5.3,7.1,63.9,31.5,72.8,65.7,5.9,4.8,38.4,Yes
2603,Georgia Tech,2011,13.2,13.7,7,9.6,68.9,40.5,29.9,2.9,4.1,0.7,41.9,37.9,67.8,67.1,6.2,1,44,No
2604,Georgia Tech,2012,11,14.5,5,5.2,65.4,42.7,31.2,-3.2,4.9,-2.4,35.5,34.7,60.2,62.6,5.1,3.5,40.3,No
2605,Georgia Tech,2013,12.7,12.9,9,5.9,63.5,41.9,31.8,-0.3,4.2,1.9,51.6,32.3,64.3,62.4,5.6,2.8,40.1,No
2607,Georgia Tech,2015,11.7,12.7,8,5.7,64.8,40.8,26.7,-1,3.4,-1.3,38.7,31.9,63.3,64.6,4.2,7.3,44,No
2608,East Carolina,2016,15.2,13.3,8,5.7,69.7,42.5,33.9,-0.7,2,-3.6,37.5,33.1,68.3,71.9,7.3,-2,44.7,No
2609,East Carolina,2017,11.9,13.9,6,5.1,65.7,39.8,32,-2.5,5.2,-1.8,45.5,32.5,63.3,65.1,6.5,0.6,39.2,No
2610,East Carolina,2018,12.9,14.4,13,4.9,66.6,43,30.5,-2.4,3.1,-8.4,33.3,35.3,66.4,74.9,6.1,-2.9,45.2,No
2611,East Carolina,2010,11.8,16.7,15,6.4,70.1,43.7,32.6,-5.1,3.4,-7.8,32.3,37.3,67.2,74.9,5.4,1.5,44,No
2612,East Carolina,2011,12.9,14.1,18,6.5,69.2,42.5,35.8,-0.4,2.8,0.9,52.9,33.2,68.2,67.3,7.6,-2,42.9,No
2613,East Carolina,2012,14.6,13.7,15,7.8,68.5,43.6,34.9,1,4.2,3.8,48.4,31.7,68.9,65.1,7.6,-0.2,43.4,No
2614,East Carolina,2013,17.2,12.7,17,8,71.6,45.2,34.9,0.9,4.5,5.6,65.7,32.8,76.5,71,7.8,-1.7,43,No
2616,East Carolina,2015,13.4,11.5,11,6.3,68,42.2,35.1,0.8,1.9,-1.8,42.4,31.3,64.1,65.9,7.1,-3.2,44.5,No
2617,Gardner-Webb,2016,13.4,13.3,20,8,65.3,42.7,34.1,0.8,3.4,0.8,51.5,34.7,75,74.3,8.4,1.3,44.5,No
2618,Gardner-Webb,2017,14.7,14.4,10,8.8,62.4,47.9,37.9,0.7,3.6,6.9,57.6,34.3,77.2,70.3,6.3,4,41.7,No
2619,Gardner-Webb,2018,13,13.7,14,6.1,71.9,44.4,34.9,-1,2.9,-1.5,43.8,34,70.6,72.1,7.4,1,43.4,No
2620,Gardner-Webb,2010,14.3,18.1,15,6.9,64.3,42.3,33.4,-2.3,2.5,-8.7,27.6,35.1,69.1,77.8,6.8,-3.2,46.4,No
2621,Gardner-Webb,2011,10.4,14.8,9,7,64.2,41.1,32.4,-0.4,2.4,-4.5,34.4,37.7,62,66.5,6.3,0.7,44.1,No
2622,Gardner-Webb,2012,11.8,14,18,6.9,66.8,41.5,31.1,-0.6,2.6,-1.1,37.5,32,65.7,66.8,6,2.3,43.8,No
2623,Gardner-Webb,2013,12.9,13.5,11,7.9,71.5,42.3,32.6,2.1,2.6,5,61.8,32.8,65.8,60.8,5.6,3.2,42.4,No
2625,Gardner-Webb,2015,16.1,12.3,7,6.7,66.9,44.8,35,0.1,2.4,0.7,57.1,36.8,74.8,74.1,8.2,-0.1,47,No
2626,Tennessee St.,2016,10.6,13.7,20,8.1,69.6,45.1,33.5,1.8,3.6,4.4,64.5,35.9,73.3,68.8,5.6,2.6,41.3,No
2627,Tennessee St.,2017,11.3,15.1,25,6.7,69.2,44.3,33.9,0.6,3.4,3.4,56.7,34.8,71.1,67.7,5.7,4.7,40.7,No
2628,Tennessee St.,2018,10.9,14.7,21,7.1,73.9,42.5,33.5,1,2.9,-0.4,50,35.7,66.6,67,7.4,-0.4,43.1,No
2629,Tennessee St.,2010,12.4,16,16,7.9,70.5,40.7,37.2,0.2,2.4,-6.9,28.1,35.9,67.3,74.2,8.1,-2.6,48.3,No
2630,Tennessee St.,2011,12.4,15,17,6.6,76.2,42.6,36.9,-0.9,3.5,0.1,46.7,33.5,68.1,68,7.2,-0.5,44,No
2631,Tennessee St.,2012,12.6,15,7,7.5,68.9,43.7,34.6,0.8,3.4,1.5,60.6,35.6,68.2,66.6,6.2,2.4,44.1,No
2632,Tennessee St.,2013,13.2,15.4,17,7.2,74.8,43.9,33.7,-1.3,4.4,1.6,54.5,32.2,71.5,69.9,6.2,2.8,43,No
2634,Tennessee St.,2015,9.5,14.4,32,5.4,61.9,39.5,35,-2.6,3.5,-10.3,16.1,32.5,57.8,68.1,5.5,-3,42.7,No
2635,Southern Utah,2016,11.7,13.1,14,5.6,71.2,43.6,36.4,-0.8,2.7,-12,17.2,42.1,70.3,82.3,6.9,-6,50.5,No
2636,Southern Utah,2017,11.5,13.7,35,5.6,74.1,40.6,35.7,-1.2,3.2,-7.7,18.2,38.4,77.5,85.3,8.8,-0.4,47.8,No
2637,Southern Utah,2018,11.7,12.8,31,5.2,73.8,43.7,35.8,-0.2,3.1,-5.2,40.6,38,75.5,80.7,7.9,-2.2,47.7,No
2638,Southern Utah,2010,11.7,18.2,24,5.7,72.6,44.1,1,-6.2,3.9,-9.1,24.1,33.9,64.2,73.3,4.5,1.1,42.9,No
2639,Southern Utah,2011,14.1,16,22,5.4,70.9,46.8,1,-2.7,4.5,-3.8,36.7,37.4,69.2,73.1,3.2,2.7,45,No
2641,Southern Utah,2013,12.2,15.2,25,5,72.4,40.6,32.2,-3.3,5,-5.3,35.5,35.2,66.6,71.9,5.2,3,43.3,No
2643,Southern Utah,2015,11.9,13.6,15,5,66.9,45.5,39.1,-2.4,3.7,-4.7,34.5,37,69.3,74,7.2,-2.8,45.2,No
2644,Canisius,2016,14.1,11.2,9,6,74.1,42,34.1,2.6,2.7,-1.8,42.4,38,76.5,78.4,8.6,-3.4,47.6,No
2645,Canisius,2017,17.7,13.1,10,6.8,73.6,45.6,37.1,1.8,1.9,0.7,52.9,34.3,78.4,77.7,9.1,-2.4,48.7,No
2646,Canisius,2018,16.8,13.1,9,7,71.1,46.4,34.8,2.1,2.9,5.2,63.6,32.1,76.3,71.1,9.2,-0.5,44.8,No
2647,Canisius,2010,12.6,14.7,12,6,70.1,41.2,31.5,-1.6,3.5,-1.1,46.9,32.6,66.4,67.5,6.6,1.5,42.2,No
2648,Canisius,2011,15,13.8,8,6.9,69.9,42.4,34.9,-0.2,4.8,0.6,50,34,68.1,67.5,7.7,-1,41.2,No
2649,Canisius,2012,10.9,14.7,16,6.4,72.8,40.7,32.9,-2.2,2.5,-10.2,16.7,34.5,65.5,75.7,6.4,-2.2,45.4,No
2650,Canisius,2013,12.7,13.2,14,5.8,71.6,44.6,38.6,0.1,3.3,3.4,58.8,33.6,73.5,70.1,9.2,1.1,44.2,No
2652,Canisius,2015,14.1,11.9,11,6.8,72,40.9,31.8,2,3.3,2.8,54.5,32.2,65.7,62.9,6.5,0.6,41,No
2653,Norfolk St.,2016,12.1,12.4,14,5.6,77.5,42.4,34.7,0.8,5.1,0,50,37.4,73.4,73.4,7.1,-0.8,42.3,No
2654,Norfolk St.,2017,11,14.8,29,5.1,68.1,42.4,33.9,-2.5,5.3,-1.6,50,33.9,69.8,71.5,6.6,1.9,40.6,No
2655,Norfolk St.,2018,13.6,15.4,18,6.2,67.1,43.1,35.9,-0.4,3.5,-0.5,42.4,35.7,72.7,73.2,7.7,2.8,41.8,No
2656,Norfolk St.,2010,11.4,18.1,20,8.4,63.6,46,2,-3.1,3.2,-4.7,36.7,30.8,70.6,75.3,4.3,0.2,42.8,No
2657,Norfolk St.,2011,12.9,16.1,23,6.4,67.8,43.7,2,-3.1,5.7,-4.8,37.5,36.4,69.9,74.7,5.5,-0.5,43.2,No
2658,Norfolk St.,2012,12,15,12,6.7,65.5,44,31.2,-1,4.7,1.8,72.2,31.1,68.9,67.1,5.5,1.8,41.2,No
2659,Norfolk St.,2013,11.9,14.6,15,7.3,64.6,41.6,32.5,0.6,4.6,0.8,63.6,29.3,66.3,65.5,5.2,-1.5,40.3,No
2661,Norfolk St.,2015,13.5,13.5,18,5.1,65.9,47.2,34.6,-1.1,4.9,3.9,58.8,33.6,70.1,66.3,5.6,4.9,41,No
2662,Detroit Mercy,2016,13.2,13.6,20,6.9,69.8,46.5,37.5,-0.3,4.3,0.9,51.6,35.1,83.7,82.8,7.9,2,46.2,No
2663,Detroit Mercy,2017,12.8,14.5,32,6.5,66.4,44.5,37.2,0.2,2.5,-7.8,25.8,38,77,84.8,8.1,-4.1,50,No
2664,Detroit Mercy,2018,13.7,13.6,15,6.6,75.5,43.5,34.5,0,2.8,-7.1,25,39.7,78.6,85.7,8.8,-3.6,48.2,No
2665,Rice,2016,13.1,13.1,14,6.4,74.1,45.2,31.8,0.2,2.8,-4.7,37.5,41.3,75.8,80.5,7.1,-2.9,48.1,No
2666,Rice,2017,13.8,15,13,6.3,74,46.2,38.8,-1.5,3.7,5.8,65.7,33,81.5,75.7,9.3,3.4,43.9,No
2667,Rice,2018,12.2,14.8,10,5.4,66.9,40.6,31.8,-3,2.1,-7.5,22.6,35.7,68.2,75.7,8.4,-0.4,44.8,No
2668,Rice,2010,11.9,14.1,9,7.4,64.7,40.4,30.8,0.4,2.6,-5.7,25.8,34.9,64,69.7,5.3,0,44.3,No
2669,Rice,2011,12.8,12.3,6,6.8,72.3,42.7,32.7,1.3,2.4,0,43.8,37.8,67.1,67.2,5.3,2.3,44,No
2670,Rice,2012,14.7,13.6,5,7.3,68.4,44.7,34.1,-0.1,4.5,3.3,54.3,35.6,69.7,66.3,5.6,1,40.9,No
2671,Rice,2013,11.3,11.2,10,6.6,72.6,39.7,32.9,2.2,1,-10.5,16.1,36.9,60.5,70.9,7.4,-11.9,49,No
2673,Rice,2015,12.7,14.3,14,5.9,73.9,42,36.2,-1.7,2.2,-1.7,37.5,34.9,64.1,65.8,9,-1.6,43.7,No
2674,Brown,2016,14.8,13.4,10,5.4,70.2,42.9,35.2,-1.7,4.1,-4.1,28.6,35.6,72.9,77,8,-2.6,43.9,No
2675,Brown,2017,13.3,14.4,5,7.6,75.9,44.3,36.7,1.4,1.9,-2.1,43.3,37.2,75.8,77.9,8.1,-2.8,49.9,No
2676,Brown,2018,12.5,13.5,21,6.4,75.6,42.6,31.6,0.9,3,-2,40.7,36.9,77,79,6.9,1,47.6,No
2677,Brown,2010,13.5,13,8,3.9,73.3,44.1,34.7,-2.9,3.8,-5.1,35.5,35.3,66.9,72,6.8,-5.4,44.3,No
2678,Brown,2011,14.3,12.3,4,5.3,74.7,43.9,34.3,-1.3,2.7,-1.9,39.3,34.7,71.5,73.4,7.5,-2.1,44.7,No
2679,Brown,2012,13.3,12.3,10,5.2,62.9,40.4,36.2,-0.6,2.5,-8,25.8,39.2,61.5,69.5,7.5,-5.2,45.4,No
2680,Brown,2013,12.5,14.1,6,6.6,63.1,40.9,34.5,-2.1,3.7,-1.9,46.4,37.5,62.4,64.3,7.3,2.6,42.3,No
2682,Brown,2015,11.9,14.8,10,4.5,68.9,42.3,31.9,-3.6,4.5,-3.1,41.9,33.6,66.1,69.2,5.6,1.6,42.2,No
2683,Pacific,2016,12.9,13.7,22,4.5,67.5,43.9,33,-1.6,2.5,-2.2,28.6,35.8,69.6,71.8,6.8,0.9,42.5,No
2684,Pacific,2017,12,11.7,22,4.2,67.5,40.4,33,-0.1,1.9,-5,33.3,35.3,66.8,71.8,5.6,2,44.9,No
2685,Pacific,2018,12.3,11.5,14,6.2,72.9,45.1,32.9,0.8,4,-1.1,43.8,36.4,71.3,72.4,4.7,1.2,45.3,No
2686,Pacific,2010,12.4,11.2,8,5.5,65.1,44,34.4,0.3,2.5,4.7,65.7,34.9,65.6,60.9,6.5,2.5,40.8,No
2687,Pacific,2011,14,11.5,6,4.5,70.3,43.9,35.6,-0.8,2,3,51.6,35.4,65.7,62.7,7.6,2.2,43.8,No
2688,Pacific,2012,12.5,12,7,5.2,68.7,40.5,32.1,1.1,1.8,-4.5,36.7,35.6,62.9,67.4,6.7,-4.2,43.5,No
2689,Pacific,2013,14.6,11.1,10,5.5,68.9,44.8,38.1,1.7,1.3,3,62.9,35.1,67,63.9,6.4,-0.2,42.2,No
2691,Pacific,2015,11.7,12.6,18,4,64.8,41.7,34.6,-2.4,2.4,-3.8,38.7,35.9,64.4,68.2,6.5,2.6,44.4,No
2692,Oral Roberts,2016,12.4,12,20,5.2,74.9,45.7,37.7,-0.7,4.3,-0.9,45.2,36.7,76,76.9,6.3,0.3,45.1,No
2693,Oral Roberts,2017,14.1,12,15,5.4,75.9,44.5,36.7,-0.1,2.9,-4.9,26.7,39.7,75.1,79.9,7.2,-2.5,46.8,No
2694,Oral Roberts,2018,14.2,12.8,10,5.4,68.5,43.7,34.3,-1.9,3.5,-4.8,34.4,35.7,72.9,77.6,6.9,3.3,46.5,No
2696,Oral Roberts,2011,12.7,12.9,27,5.6,71.7,47.4,36.6,0,2.9,2,54.3,35.5,74.7,72.7,5.5,2.9,46,No
2697,Oral Roberts,2012,13.5,12.8,15,6.5,74.6,48.4,35.9,0.8,2.6,6.7,79.4,36.6,72.6,65.8,5.4,3.6,46.9,No
2700,Oral Roberts,2015,11.1,11.6,25,5.8,71.9,42.9,35.7,1.4,3.9,1,55.9,36.5,69.9,68.9,6,-0.5,44.6,No
2701,Kansas St.,2016,13.9,13.9,9,7.5,68.8,42.9,30,0.4,2.8,2.5,51.5,31,70.7,68.2,5.3,3.5,43.4,No
2702,Kansas St.,2017,14.9,12.9,10,7.7,69.4,46.1,36.2,2,3.7,4.3,60,38.2,72.1,67.8,7.1,-1.1,43.1,No
2703,Kansas St.,2018,13.8,11.4,16,7.9,73.4,46.3,34.1,3,3,4.1,67.6,33,71.1,67,6.9,-3.4,42.5,No
2704,Kansas St.,2010,14.6,14.3,14,7.4,66.8,45,36,2.6,5.1,9.9,78.4,34,79.7,69.8,6.8,4.3,41.9,No
2705,Kansas St.,2011,13.9,14.6,23,6.1,65.5,43.8,37.6,0.8,4.5,6.7,67.6,35.1,72.9,66.1,7,6.5,42.1,No
2706,Kansas St.,2012,14.2,14.4,13,6.1,67.1,43.9,33.5,1.6,4.7,6.9,66.7,32.5,71,64.1,5.5,4.8,40.9,No
2707,Kansas St.,2013,15.9,11.5,10,7.1,68.5,43.6,36.2,2.6,3.7,8.5,77.1,31.8,69,60.4,6.8,3.3,41.9,No
2709,Kansas St.,2015,13,13.3,7,6.1,67.6,43.3,33.5,-0.5,2.3,-0.8,46.9,33.5,63,63.8,4.4,1.4,44.4,No
2710,Texas St.,2016,11.8,11.9,17,6.1,67.3,42.9,32.5,2.2,3.1,1.7,48.4,34.6,66,64.3,4.8,0.1,42.5,No
2711,Texas St.,2017,14.6,11.8,12,6.6,66.1,44.8,33.1,1.7,4.4,4.2,61.1,31.5,66.9,62.7,6,0.4,41.2,No
2713,Texas St.,2010,14.5,17.9,29,9.2,66.8,41.7,33.2,0.3,3.1,-0.7,48.4,38.1,77.2,77.8,6.9,2.3,45.6,No
2714,Texas St.,2011,13.8,15.3,20,7.7,67.2,44.9,32,1.7,3.3,-0.1,50,33.1,78.3,78.4,5.8,-0.2,45.9,No
2715,Texas St.,2012,14,14.8,13,8.2,71.2,43.2,36.1,2.8,3.2,1.6,43.3,35.1,76.4,74.8,8.2,-2.7,44.6,No
2716,Texas St.,2013,12.1,13.8,16,7.5,70.6,42,33.1,1.1,3.1,-4.7,35.3,34.6,70.5,75.2,6.7,-5.3,45.5,No
2718,Texas St.,2015,11.1,12.7,12,7.2,69,40.4,31.4,2.7,2.5,1.6,45.2,30.1,61.5,59.8,5.1,-2.5,41.1,No
2719,Cleveland St.,2016,10.2,14.3,10,6.1,67.8,40.3,32.4,-0.9,2.7,-6.9,28.1,34.1,60.8,67.8,5.4,-1.9,44.4,No
2720,Cleveland St.,2017,10.5,13.1,14,7.1,69.1,40.5,30.9,2.5,3,-4.5,29,35,67.2,71.7,7.1,-4.2,45.8,No
2721,Cleveland St.,2018,13,13.1,5,6.6,70.3,43.4,34.1,0.9,2.6,-6,34.3,35.5,68.6,74.7,8.4,-7.7,45.6,No
2722,Cleveland St.,2010,13.1,12.3,18,8.9,74.9,44.2,34.9,3.6,1.8,0.9,48.5,39.5,69.2,68.3,6.5,-4.4,46.4,No
2723,Cleveland St.,2011,11.9,11.4,15,7.5,73.1,43.4,34.1,3.3,2.7,7.4,75,32.4,71,63.6,6.6,-1.2,41.4,No
2724,Cleveland St.,2012,13.7,13.9,18,8.5,71,44.7,36.2,2.5,3.3,5.9,66.7,31.7,66,60.1,6.6,0.4,41.4,No
2725,Cleveland St.,2013,12.2,14.1,9,7.3,70.8,42.3,34.3,0.2,3,-5.5,43.8,35.6,64.1,69.6,6.4,-1.5,46.2,No
2727,Cleveland St.,2015,13.4,12,6,7.8,68.6,45.4,38.2,2,3.3,5.8,55.9,35.7,67.5,61.7,7.3,1.1,41.9,No
2728,New Hampshire,2016,11.8,11.7,16,3.8,72.4,41.6,33.3,-1.2,1.8,1.4,60.6,34.2,71,69.6,6.7,5.3,42.7,No
2729,New Hampshire,2017,12.4,12.5,11,4,72.5,43.8,35.2,-2,1.8,5,62.5,32.2,71.2,66.2,8,6.1,42.6,No
2730,New Hampshire,2018,11.9,11.7,13,3.6,73.7,40.2,32.5,-1.5,1.8,0.6,32.3,33.2,67.8,67.3,8.1,5.6,43.2,No
2731,New Hampshire,2010,10.4,13.2,17,4.7,64.5,37.5,29.7,0.4,2.3,-1.6,43.3,30.9,60.8,62.4,6.1,0.8,41.5,No
2732,New Hampshire,2011,9.7,12,9,4.5,61.3,37.4,29,0.3,3.1,-2.6,40,33.1,58.3,60.9,6.4,-1.2,41,No
2734,New Hampshire,2013,10.5,12.1,4,5.8,63.9,38.9,30.8,0.2,2.8,-2.6,31,28.1,60.2,62.7,6.2,-2.1,40.8,No
2736,New Hampshire,2015,11.4,12.3,19,5.2,67.5,43.6,37.4,-0.5,2.2,5.5,59.4,30.7,67.1,61.7,7.2,4.7,40.3,No
